\\ K2 Targets - Campaign 3
\\ EPIC ID = K2 Ecliptic Plane Input Catalog ID
\\ RA, Dec = Coordinates (J2000)
\\ Mag_Kep = Kepler magnitude
\\ Mag_Ks = Ks magnitude
\\ Num_plan = Number of confirmed planets
\\ Poss_pc = Possible planetary candidate
\\ Num_spec = Number of spectroscopy observations
\\ Num_img = Number of imaging observations
\\ Last Mod = Last modified date

EPIC ID,RA,Dec,Mag_Kep,Mag_Ks,Num_plan,Poss_pc,Num_spec,Num_img,Last Mod
205939537,22:42:01.57,-16:43:15.34,15.996,12.512,0,,0,0,2016-12-19 12:00:00
205939610,22:17:13.49,-16:43:02.85,11.931,10.430,0,,0,0,2016-12-19 12:00:00
205939624,22:33:33.52,-16:43:01.75,16.404,13.543,0,,0,0,2016-12-19 12:00:00
205939625,22:32:58.62,-16:43:01.61,13.047,11.203,0,,0,0,2016-12-19 12:00:00
205939627,22:29:08.51,-16:43:01.16,16.486,13.932,0,,0,0,2016-12-19 12:00:00
205939680,22:10:16.35,-16:42:53.99,16.184,12.692,0,,0,0,2016-12-19 12:00:00
205939698,22:38:31.44,-16:42:52.37,11.189,9.990,0,,0,0,2016-12-19 12:00:00
205939705,22:37:07.02,-16:42:51.52,15.860,12.009,0,,0,0,2016-12-19 12:00:00
205939706,22:31:10.03,-16:42:51.31,14.553,11.036,0,,0,0,2016-12-19 12:00:00
205939803,22:12:08.68,-16:42:39.87,12.593,11.361,0,,0,0,2016-12-19 12:00:00
205939833,22:15:23.87,-16:42:37.27,15.847,12.837,0,,0,0,2016-12-19 12:00:00
205939835,22:32:23.84,-16:42:36.97,16.212,13.609,0,,0,0,2016-12-19 12:00:00
205939865,22:33:25.02,-16:42:33.91,16.283,13.191,0,,0,0,2016-12-19 12:00:00
205939921,22:09:08.41,-16:42:25.49,15.649,12.647,0,,0,0,2016-12-19 12:00:00
205939962,22:40:41.67,-16:42:21.63,15.947,12.842,0,,0,0,2016-12-19 12:00:00
205939977,22:19:20.8,-16:42:20.08,12.712,11.138,0,,0,0,2016-12-19 12:00:00
205939985,22:18:19.89,-16:42:19.67,15.696,13.245,0,,0,0,2016-12-19 12:00:00
205940072,22:41:28.29,-16:42:09.9,10.140,7.669,0,,0,0,2016-12-19 12:00:00
205940187,22:30:42.44,-16:41:57.21,13.594,11.421,0,,0,0,2016-12-19 12:00:00
205940225,22:31:55.4,-16:41:52.46,18.251,,0,,0,0,2016-12-19 12:00:00
205940228,22:42:43.67,-16:41:52.36,15.489,12.676,0,,0,0,2016-12-19 12:00:00
205940229,22:29:25.41,-16:41:52.24,12.747,11.517,0,,0,0,2016-12-19 12:00:00
205940237,22:16:09.94,-16:41:51.88,11.782,10.565,0,,0,0,2016-12-19 12:00:00
205940308,22:13:01.41,-16:41:45.14,16.603,14.052,0,,0,0,2016-12-19 12:00:00
205940323,22:41:57.65,-16:41:43.28,13.901,10.493,0,,0,0,2016-12-19 12:00:00
205940410,22:16:57.25,-16:41:31.37,15.467,12.162,0,,0,0,2016-12-19 12:00:00
205940423,22:31:58.38,-16:41:30.29,17.501,14.495,0,,0,0,2016-12-19 12:00:00
205940464,22:18:40.82,-16:41:24.8,16.068,13.582,0,,0,0,2016-12-19 12:00:00
205940512,22:42:23.74,-16:41:17.98,15.200,12.422,0,,0,0,2016-12-19 12:00:00
205940581,22:15:53.73,-16:41:10.23,13.045,11.573,0,,0,0,2016-12-19 12:00:00
205940674,22:18:16.49,-16:41:00.37,17.248,13.740,0,,0,0,2016-12-19 12:00:00
205940677,22:26:47.44,-16:41:00.31,12.799,11.526,0,,0,0,2016-12-19 12:00:00
205940708,22:39:03.44,-16:40:56.13,12.081,10.597,0,,0,0,2016-12-19 12:00:00
205940747,22:19:20.1,-16:40:51.91,12.908,11.630,0,,0,0,2016-12-19 12:00:00
205940750,22:11:49.05,-16:40:51.21,14.883,11.969,0,,0,0,2016-12-19 12:00:00
205940760,22:11:44.49,-16:40:50.03,12.957,11.632,0,,0,0,2016-12-19 12:00:00
205940923,22:14:34.11,-16:40:29.49,15.374,12.413,0,,0,0,2016-12-19 12:00:00
205941011,22:19:36.33,-16:40:17.36,17.223,14.505,0,,0,0,2016-12-19 12:00:00
205941043,22:11:36.72,-16:40:15.24,11.587,10.234,0,,0,0,2016-12-19 12:00:00
205941056,22:16:50.55,-16:40:13.29,13.835,11.346,0,,0,0,2016-12-19 12:00:00
205941115,22:29:21.83,-16:40:05.64,11.625,9.926,0,,0,0,2016-12-19 12:00:00
205941157,22:29:30.07,-16:40:01.42,12.397,10.857,0,,0,0,2016-12-19 12:00:00
205941180,22:30:55.7,-16:39:58.11,16.358,13.727,0,,0,0,2016-12-19 12:00:00
205941193,22:31:33.13,-16:39:56.84,18.283,,0,,0,0,2016-12-19 12:00:00
205941194,22:11:37.5,-16:39:56.76,16.111,13.223,0,,0,0,2016-12-19 12:00:00
205941196,22:36:58.08,-16:39:56.67,12.980,11.259,0,,0,0,2016-12-19 12:00:00
205941211,22:10:33.44,-16:39:54.75,11.573,10.535,0,,0,0,2016-12-19 12:00:00
205941250,22:18:44.63,-16:39:49.07,14.219,11.689,0,,0,0,2016-12-19 12:00:00
205941259,22:15:23.83,-16:39:48.3,18.218,15.287,0,,0,0,2016-12-19 12:00:00
205941270,22:40:30.32,-16:39:46.92,12.503,10.856,0,,0,0,2016-12-19 12:00:00
205941274,22:10:15.89,-16:39:46.78,13.495,12.468,0,,0,0,2016-12-19 12:00:00
205941296,22:17:34.33,-16:39:43.38,10.823,9.347,0,,0,0,2016-12-19 12:00:00
205941321,22:10:11.5,-16:39:40.83,16.091,,0,,0,0,2016-12-19 12:00:00
205941372,22:15:20.38,-16:39:34.97,11.776,9.434,0,,0,0,2016-12-19 12:00:00
205941410,22:32:31.28,-16:39:30.15,13.849,11.692,0,,0,0,2016-12-19 12:00:00
205941422,22:15:30.59,-16:39:28.78,13.758,10.409,0,,0,0,2016-12-19 12:00:00
205941423,22:31:12.64,-16:39:28.69,13.216,11.660,0,,0,0,2016-12-19 12:00:00
205941432,22:17:01.66,-16:39:27.05,12.953,10.929,0,,0,0,2016-12-19 12:00:00
205941448,22:16:17.17,-16:39:25.65,16.535,13.961,0,,0,0,2016-12-19 12:00:00
205941453,22:39:33.24,-16:39:24.93,18.122,15.173,0,,0,0,2016-12-19 12:00:00
205941526,22:40:15.86,-16:39:13.95,12.339,10.840,0,,0,0,2016-12-19 12:00:00
205941554,22:10:48.35,-16:39:11.61,12.959,11.039,0,,0,0,2016-12-19 12:00:00
205941565,22:11:03.22,-16:39:10.53,15.402,12.370,0,,0,0,2016-12-19 12:00:00
205941596,22:16:47.09,-16:39:06.55,12.978,10.834,0,,0,0,2016-12-19 12:00:00
205941600,22:10:58.03,-16:39:05.93,12.974,11.702,0,,0,0,2016-12-19 12:00:00
205941631,22:29:11.78,-16:39:01.61,12.479,9.394,0,,0,0,2016-12-19 12:00:00
205941673,22:19:25.91,-16:38:56.17,11.233,9.945,0,,0,0,2016-12-19 12:00:00
205941787,22:42:10.2,-16:38:42.26,16.645,14.100,0,,0,0,2016-12-19 12:00:00
205941799,22:15:47.04,-16:38:40.77,13.882,11.879,0,,0,0,2016-12-19 12:00:00
205941804,22:15:39.1,-16:38:40.16,13.664,11.385,0,,0,0,2016-12-19 12:00:00
205941822,22:30:05.3,-16:38:38.63,15.279,12.540,0,,0,0,2016-12-19 12:00:00
205941840,22:33:22.24,-16:38:36.16,11.779,9.462,0,,0,0,2016-12-19 12:00:00
205941842,22:33:58.22,-16:38:35.83,13.268,11.676,0,,0,0,2016-12-19 12:00:00
205941857,22:17:11.15,-16:38:33.87,9.852,7.316,0,,0,0,2016-12-19 12:00:00
205941899,22:13:05.93,-16:38:29.7,15.941,13.343,0,,0,0,2016-12-19 12:00:00
205941962,22:12:31.29,-16:38:21.35,16.077,13.185,0,,0,0,2016-12-19 12:00:00
205942040,22:29:25.07,-16:38:11.36,11.581,10.468,0,,0,0,2016-12-19 12:00:00
205942107,22:17:06.56,-16:38:02.64,12.223,11.140,0,,0,0,2016-12-19 12:00:00
205942150,22:32:34.74,-16:37:57.53,15.260,12.896,0,,0,0,2016-12-19 12:00:00
205942268,22:30:02.12,-16:37:43.52,12.650,10.782,0,,0,0,2016-12-19 12:00:00
205942270,22:32:26.06,-16:37:43.2,15.358,12.874,0,,0,0,2016-12-19 12:00:00
205942331,22:38:02.86,-16:37:33.8,12.784,10.907,0,,0,0,2016-12-19 12:00:00
205942336,22:26:55.76,-16:37:33.41,9.354,8.216,0,,0,0,2016-12-19 12:00:00
205942344,22:15:56.84,-16:37:31.79,16.723,14.048,0,,0,0,2016-12-19 12:00:00
205942398,22:15:53.03,-16:37:25.89,16.714,13.997,0,,0,0,2016-12-19 12:00:00
205942408,22:16:48.82,-16:37:24.56,12.921,11.034,0,,0,0,2016-12-19 12:00:00
205942440,22:11:17.27,-16:37:21.09,11.890,9.031,0,,0,0,2016-12-19 12:00:00
205942463,22:13:06.76,-16:37:18.61,9.170,8.094,0,,0,0,2016-12-19 12:00:00
205942481,22:22:29.58,-16:37:16.51,12.802,11.437,0,,0,0,2016-12-19 12:00:00
205942552,22:15:31.28,-16:37:06.63,13.865,11.807,0,,0,0,2016-12-19 12:00:00
205942564,22:41:43.77,-16:37:05.41,13.806,11.432,0,,0,0,2016-12-19 12:00:00
205942682,22:30:05.57,-16:36:49.38,13.981,10.665,0,,0,0,2016-12-19 12:00:00
205942684,22:30:37.35,-16:36:48.83,15.640,12.871,0,,0,0,2016-12-19 12:00:00
205942762,22:15:19.27,-16:36:41.48,11.824,10.138,0,,0,0,2016-12-19 12:00:00
205942773,22:31:42.82,-16:36:40.18,9.762,8.468,0,,0,0,2016-12-19 12:00:00
205942778,22:18:05.56,-16:36:39.62,12.210,10.943,0,,0,0,2016-12-19 12:00:00
205942817,22:22:13.48,-16:36:35.7,12.319,10.659,0,,0,0,2016-12-19 12:00:00
205942819,22:13:59.93,-16:36:35.58,12.891,11.139,0,,0,0,2016-12-19 12:00:00
205942838,22:14:24.24,-16:36:33.73,9.432,8.202,0,,0,0,2016-12-19 12:00:00
205942857,22:15:34.2,-16:36:30.74,16.302,13.133,0,,0,0,2016-12-19 12:00:00
205942867,22:29:22.93,-16:36:29.25,16.899,14.271,0,,0,0,2016-12-19 12:00:00
205942930,22:15:52.78,-16:36:23.14,17.401,14.703,0,,0,0,2016-12-19 12:00:00
205942958,22:33:39.24,-16:36:19.75,10.912,8.215,0,,0,0,2016-12-19 12:00:00
205942989,22:18:16.22,-16:36:16.95,11.998,9.267,0,,0,0,2016-12-19 12:00:00
205942992,22:17:29.81,-16:36:16.62,12.418,11.019,0,,0,0,2016-12-19 12:00:00
205942995,22:41:25.52,-16:36:16.03,12.895,11.131,0,,0,0,2016-12-19 12:00:00
205943009,22:32:29.71,-16:36:14,11.395,10.103,0,,0,0,2016-12-19 12:00:00
205943011,22:11:55.03,-16:36:13.71,17.252,14.528,0,,0,0,2016-12-19 12:00:00
205943030,22:29:51.74,-16:36:11.6,14.470,11.811,0,,0,0,2016-12-19 12:00:00
205943084,22:18:19.04,-16:36:02.66,17.036,14.537,0,,0,0,2016-12-19 12:00:00
205943111,22:11:27.11,-16:35:58.91,16.390,13.691,0,,0,0,2016-12-19 12:00:00
205943150,22:27:56.49,-16:35:54.51,11.724,10.353,0,,0,0,2016-12-19 12:00:00
205943203,22:42:42.78,-16:35:49.01,15.563,12.420,0,,0,0,2016-12-19 12:00:00
205943213,22:33:00.15,-16:35:47.94,11.507,10.268,0,,0,0,2016-12-19 12:00:00
205943222,22:29:33.66,-16:35:47.04,12.129,9.662,0,,0,0,2016-12-19 12:00:00
205943233,22:39:41.87,-16:35:46.12,11.809,9.212,0,,0,0,2016-12-19 12:00:00
205943239,22:12:47.28,-16:35:45.39,14.011,11.710,0,,0,0,2016-12-19 12:00:00
205943299,22:28:47.29,-16:35:37.73,12.040,10.863,0,,0,0,2016-12-19 12:00:00
205943322,22:43:29.21,-16:35:35.47,16.939,14.189,0,,0,0,2016-12-19 12:00:00
205943325,22:13:55.15,-16:35:35.32,11.277,10.063,0,,0,0,2016-12-19 12:00:00
205943345,22:41:22.99,-16:35:32.86,13.264,11.056,0,,0,0,2016-12-19 12:00:00
205943351,22:15:48.99,-16:35:31.85,16.391,13.893,0,,0,0,2016-12-19 12:00:00
205943409,22:18:19.99,-16:35:26.01,16.166,13.082,0,,0,0,2016-12-19 12:00:00
205943540,22:39:27.97,-16:35:09.58,16.313,13.447,0,,0,0,2016-12-19 12:00:00
205943619,22:41:20.38,-16:34:58.2,15.768,13.260,0,,0,0,2016-12-19 12:00:00
205943679,22:22:35.11,-16:34:51.25,12.686,11.128,0,,0,0,2016-12-19 12:00:00
205943686,22:16:26.59,-16:34:50.06,16.101,13.297,0,,0,0,2016-12-19 12:00:00
205943696,22:16:29.56,-16:34:48.4,13.145,10.588,0,,0,0,2016-12-19 12:00:00
205943711,22:12:11.32,-16:34:46.77,15.954,14.994,0,,0,0,2016-12-19 12:00:00
205943728,22:37:58.29,-16:34:43.57,12.868,11.588,0,,0,0,2016-12-19 12:00:00
205943807,22:41:04.28,-16:34:33.79,15.691,12.515,0,,0,0,2016-12-19 12:00:00
205943826,22:29:07.43,-16:34:31.26,17.043,14.407,0,,0,0,2016-12-19 12:00:00
205944178,22:16:05.46,-16:33:49.04,16.429,13.419,0,,0,0,2016-12-19 12:00:00
205944181,22:15:41.98,-16:33:48.74,12.410,10.648,0,Y,1,3,2016-12-19 12:00:00
205944199,22:27:50.72,-16:33:46.32,12.281,10.619,0,,0,0,2016-12-19 12:00:00
205944213,22:30:57.16,-16:33:44.55,16.621,13.994,0,,0,0,2016-12-19 12:00:00
205944272,22:40:55.55,-16:33:37.91,15.131,11.190,0,,0,0,2016-12-19 12:00:00
205944277,22:16:22.1,-16:33:37.73,18.817,14.817,0,,0,0,2016-12-19 12:00:00
205944358,22:13:58.67,-16:33:27.81,16.970,13.908,0,,0,0,2016-12-19 12:00:00
205944420,22:22:23.91,-16:33:20.87,10.453,8.584,0,,0,0,2016-12-19 12:00:00
205944425,22:29:12.79,-16:33:20.38,17.762,15.277,0,,0,0,2016-01-15 13:59:41
205944433,22:12:21.87,-16:33:19.41,16.887,14.149,0,,0,0,2016-12-19 12:00:00
205944436,22:17:38.53,-16:33:19.27,16.627,14.020,0,,0,0,2016-12-19 12:00:00
205944453,22:42:09.01,-16:33:16.73,12.625,11.151,0,,0,0,2016-12-19 12:00:00
205944495,22:19:14.08,-16:33:09.79,13.459,11.335,0,,0,0,2016-12-19 12:00:00
205944548,22:17:27.23,-16:33:03.73,11.953,9.595,0,,0,0,2016-12-19 12:00:00
205944559,22:12:18.93,-16:33:02.26,14.040,11.758,0,,0,0,2016-12-19 12:00:00
205944590,22:43:47.66,-16:32:57.23,17.328,14.799,0,,0,0,2016-12-19 12:00:00
205944626,22:37:45.15,-16:32:52.2,11.528,9.756,0,,0,0,2016-12-19 12:00:00
205944666,22:41:42.51,-16:32:47.54,10.596,8.741,0,,0,0,2016-12-19 12:00:00
205944723,22:42:39.1,-16:32:41.17,11.674,10.382,0,,0,0,2016-12-19 12:00:00
205944850,22:29:06.58,-16:32:26.11,18.022,15.139,0,,0,0,2016-12-19 12:00:00
205944863,22:33:37.65,-16:32:25.05,17.069,14.367,0,,0,0,2016-12-19 12:00:00
205944913,22:33:41.06,-16:32:18.92,16.637,,0,,0,0,2016-12-19 12:00:00
205945076,22:16:35.07,-16:31:58.44,14.307,11.878,0,,0,0,2016-12-19 12:00:00
205945123,22:21:54.39,-16:31:52.11,10.361,9.111,0,,0,0,2016-12-19 12:00:00
205945130,22:13:52.13,-16:31:51.48,11.345,8.119,0,,0,0,2016-12-19 12:00:00
205945132,22:17:21.45,-16:31:51.28,12.447,11.090,0,,0,0,2016-12-19 12:00:00
205945146,22:43:19.31,-16:31:49.69,15.867,13.228,0,,0,0,2016-12-19 12:00:00
205945155,22:16:13.7,-16:31:48.63,15.485,13.003,0,,0,0,2016-12-19 12:00:00
205945158,22:42:48.67,-16:31:48.44,12.354,10.892,0,,0,0,2016-12-19 12:00:00
205945160,22:41:43.23,-16:31:48.31,17.090,13.621,0,,0,0,2016-12-19 12:00:00
205945162,22:40:53.53,-16:31:48.17,13.356,11.543,0,,0,0,2016-12-19 12:00:00
205945217,22:40:21.32,-16:31:41.18,13.407,11.698,0,,0,0,2016-12-19 12:00:00
205945222,22:15:24.27,-16:31:40.76,17.219,14.414,0,,0,0,2016-12-19 12:00:00
205945234,22:29:26.51,-16:31:39.57,17.530,14.860,0,,0,0,2016-12-19 12:00:00
205945260,22:16:11.41,-16:31:35.59,15.526,12.670,0,,0,0,2016-12-19 12:00:00
205945331,22:40:50.85,-16:31:27.07,9.886,7.904,0,,0,0,2016-12-19 12:00:00
205945340,22:23:20.3,-16:31:25.71,11.746,10.297,0,,0,0,2016-12-19 12:00:00
205945365,22:42:05.67,-16:31:22.35,16.505,13.934,0,,0,0,2016-12-19 12:00:00
205945376,22:42:57.04,-16:31:20.43,12.464,10.560,0,,0,0,2016-12-19 12:00:00
205945395,22:41:50.43,-16:31:18,17.636,14.122,0,,0,0,2016-12-19 12:00:00
205945514,22:39:37.84,-16:31:04.13,12.460,10.919,0,,0,0,2016-12-19 12:00:00
205945516,22:19:08.39,-16:31:04.05,10.374,9.197,0,,0,0,2016-12-19 12:00:00
205945612,22:22:28.18,-16:30:52.27,12.867,11.449,0,,0,0,2016-12-19 12:00:00
205945657,22:41:59.43,-16:30:48.06,15.869,12.782,0,,0,0,2016-12-19 12:00:00
205945695,22:10:49.53,-16:30:43.07,12.734,10.480,0,,0,0,2016-12-19 12:00:00
205945716,22:37:03.38,-16:30:40.77,12.319,10.727,0,,0,0,2016-12-19 12:00:00
205945757,22:08:34.41,-16:30:34.24,12.709,11.302,0,,0,0,2016-12-19 12:00:00
205945797,22:19:09.76,-16:30:29.47,12.870,10.924,0,,0,0,2016-12-19 12:00:00
205945870,22:10:23.14,-16:30:21.14,11.590,9.558,0,,0,0,2016-12-19 12:00:00
205945914,22:39:50.21,-16:30:17.02,15.128,11.907,0,,0,0,2016-12-19 12:00:00
205945933,22:39:12.47,-16:30:15.24,11.786,8.363,0,,0,0,2016-12-19 12:00:00
205945953,22:30:34.99,-16:30:12.98,12.983,12.389,0,,0,0,2016-12-19 12:00:00
205945955,22:42:54.78,-16:30:12.74,17.810,14.947,0,,0,0,2016-12-19 12:00:00
205946087,22:18:16.38,-16:29:57.56,13.657,11.400,0,,0,0,2016-12-19 12:00:00
205946111,22:19:02.92,-16:29:54.46,17.450,,0,,0,0,2016-12-19 12:00:00
205946116,22:29:45.85,-16:29:54.09,14.011,10.507,0,,0,0,2016-12-19 12:00:00
205946209,22:41:36.95,-16:29:44.18,16.005,13.214,0,,0,0,2016-12-19 12:00:00
205946304,22:10:45.88,-16:29:34.02,13.496,11.517,0,,0,0,2016-12-19 12:00:00
205946356,22:44:00.81,-16:29:25.74,12.816,10.718,0,,0,0,2016-12-19 12:00:00
205946365,22:16:03.59,-16:29:24.2,17.900,15.003,0,,0,0,2016-12-19 12:00:00
205946454,22:42:53.98,-16:29:11.52,16.223,13.088,0,,0,0,2016-12-19 12:00:00
205946456,22:42:35.97,-16:29:11.32,13.360,10.615,0,,0,0,2016-12-19 12:00:00
205946480,22:39:56.75,-16:29:08.09,17.089,14.356,0,,0,0,2016-12-19 12:00:00
205946494,22:16:53.36,-16:29:06.63,18.009,,0,,0,0,2016-12-19 12:00:00
205946529,22:31:55.42,-16:29:03.2,13.763,11.236,0,,0,0,2016-12-19 12:00:00
205946580,22:16:10.6,-16:28:56.48,16.430,13.740,0,,0,0,2016-12-19 12:00:00
205946682,22:14:00.5,-16:28:44.39,16.254,13.062,0,,0,0,2016-12-19 12:00:00
205946702,22:15:58.75,-16:28:41.9,13.073,11.408,0,,0,0,2016-12-19 12:00:00
205946737,22:08:05.89,-16:28:36.89,12.595,11.404,0,,0,0,2016-12-19 12:00:00
205946758,22:14:42.28,-16:28:33.25,14.598,11.445,0,,0,0,2016-12-19 12:00:00
205946785,22:33:28.84,-16:28:29.28,13.842,11.524,0,,0,0,2016-12-19 12:00:00
205946789,22:10:55.16,-16:28:28.86,15.761,12.970,0,,0,0,2016-12-19 12:00:00
205946940,22:44:07.86,-16:28:13.27,12.031,10.623,0,,0,0,2016-12-19 12:00:00
205946958,22:43:40.83,-16:28:11.19,16.872,14.109,0,,0,0,2016-12-19 12:00:00
205946992,22:29:58.8,-16:28:07.39,8.677,6.752,0,,0,0,2016-12-19 12:00:00
205947026,22:43:21.56,-16:28:02.57,12.923,11.621,0,,0,0,2016-12-19 12:00:00
205947048,22:41:47.1,-16:28:00.5,12.023,,0,,0,0,2016-12-19 12:00:00
205947067,22:23:37.51,-16:27:57.67,14.848,11.555,0,,0,0,2016-12-19 12:00:00
205947093,22:07:44.85,-16:27:53.73,11.778,8.886,0,,0,0,2016-12-19 12:00:00
205947105,22:17:47.7,-16:27:51.9,12.900,11.545,0,,0,0,2016-12-19 12:00:00
205947161,22:43:50.32,-16:27:44.85,11.160,9.864,0,Y,1,2,2016-12-19 12:00:00
205947214,22:18:27.99,-16:27:39.28,16.121,12.777,0,Y,0,0,2016-12-19 12:00:00
205947286,22:22:54.4,-16:27:30.35,12.699,11.286,0,,0,0,2016-12-19 12:00:00
205947348,22:42:19.09,-16:27:22.56,12.657,11.133,0,,0,0,2016-12-19 12:00:00
205947384,22:16:12.55,-16:27:19.13,15.242,12.356,0,,0,0,2016-12-19 12:00:00
205947391,22:39:34.76,-16:27:18.65,16.588,14.000,0,,0,0,2016-12-19 12:00:00
205947443,22:39:09.54,-16:27:12.53,11.269,9.949,0,,0,0,2016-12-19 12:00:00
205947483,22:33:40.39,-16:27:07.88,16.124,12.960,0,,0,0,2016-12-19 12:00:00
205947522,22:17:33.55,-16:27:01.8,14.849,11.978,0,,0,0,2016-12-19 12:00:00
205947530,22:39:40.75,-16:27:01.02,16.395,13.952,0,,0,0,2016-12-19 12:00:00
205947539,22:41:43.63,-16:26:59.91,12.221,10.000,0,,0,0,2016-12-19 12:00:00
205947743,22:33:06.45,-16:26:35.89,10.246,8.533,0,,0,0,2016-12-19 12:00:00
205947774,22:23:16.57,-16:26:32.13,13.418,11.602,0,,0,0,2016-12-19 12:00:00
205947948,22:11:02.24,-16:26:10.21,14.036,11.662,0,,0,0,2016-12-19 12:00:00
205947977,22:16:28.1,-16:26:06.93,12.631,11.327,0,,0,0,2016-12-19 12:00:00
205948117,22:10:38.47,-16:25:49.99,13.019,11.315,0,,0,0,2016-12-19 12:00:00
205948121,22:30:23.26,-16:25:49.88,13.856,11.021,0,,0,0,2016-12-19 12:00:00
205948257,22:32:09.63,-16:25:33.51,13.022,11.435,0,,0,0,2016-12-19 12:00:00
205948272,22:39:52.02,-16:25:31.74,17.214,14.577,0,,0,0,2016-12-19 12:00:00
205948343,22:10:44.1,-16:25:23.53,13.311,10.484,0,,0,0,2016-12-19 12:00:00
205948419,22:41:48.95,-16:25:14.23,10.171,8.715,0,,0,0,2016-12-19 12:00:00
205948433,22:18:20.63,-16:25:11.98,13.581,10.389,0,,0,0,2016-12-19 12:00:00
205948475,22:32:58.68,-16:25:08.97,12.508,11.300,0,,0,0,2016-12-19 12:00:00
205948478,22:41:10.66,-16:25:08.72,12.365,8.247,0,,0,0,2016-12-19 12:00:00
205948516,22:30:28.98,-16:25:04.3,15.502,12.698,0,,0,0,2016-12-19 12:00:00
205948567,22:18:44.08,-16:24:59.2,16.791,13.834,0,,0,0,2016-12-19 12:00:00
205948574,22:40:50.75,-16:24:58.95,13.492,11.343,0,,0,0,2016-12-19 12:00:00
205948635,22:09:57.07,-16:24:52.01,12.523,10.936,0,,0,0,2016-12-19 12:00:00
205948681,22:07:42.07,-16:24:46.99,11.485,10.018,0,,0,0,2016-12-19 12:00:00
205948809,22:15:00.6,-16:24:31.45,18.550,15.073,0,,0,0,2016-12-19 12:00:00
205948912,22:17:16.34,-16:24:18.82,13.911,11.655,0,,0,0,2016-12-19 12:00:00
205948934,22:07:37.71,-16:24:16.29,12.715,11.182,0,,0,0,2016-12-19 12:00:00
205948968,22:39:42.69,-16:24:12.92,16.218,13.700,0,,0,0,2016-12-19 12:00:00
205948974,22:13:37.05,-16:24:12.12,12.824,11.470,0,,0,0,2016-12-19 12:00:00
205949027,22:11:36.1,-16:24:05.4,12.201,11.181,0,,0,0,2016-12-19 12:00:00
205949028,22:29:50.38,-16:24:05.28,14.615,11.605,0,,0,0,2016-12-19 12:00:00
205949066,22:39:12.8,-16:24:01.02,13.241,11.647,0,,0,0,2016-12-19 12:00:00
205949153,22:15:57.12,-16:23:51.19,15.980,13.479,0,,0,0,2016-12-19 12:00:00
205949211,22:17:27.87,-16:23:43.91,12.096,9.953,0,,0,0,2016-12-19 12:00:00
205949274,22:18:50.15,-16:23:35.35,16.976,14.357,0,,0,0,2016-12-19 12:00:00
205949304,22:32:15.53,-16:23:32.41,14.797,11.332,0,,0,0,2016-12-19 12:00:00
205949322,22:42:30.9,-16:23:30.37,15.978,12.753,0,,0,0,2016-12-19 12:00:00
205949328,22:32:50.29,-16:23:29.75,12.144,10.699,0,,0,0,2016-12-19 12:00:00
205949402,22:08:49.62,-16:23:20.79,12.699,11.175,0,,0,0,2016-12-19 12:00:00
205949405,22:44:44.19,-16:23:20.52,16.415,13.378,0,,0,0,2016-03-10 14:56:53
205949503,22:23:28.96,-16:23:08.46,16.063,13.608,0,,0,0,2016-12-19 12:00:00
205949504,22:32:38.83,-16:23:08.44,16.888,14.257,0,,0,0,2016-12-19 12:00:00
205949519,22:37:40.19,-16:23:06.65,11.610,10.311,0,,0,0,2016-12-19 12:00:00
205949539,22:16:50.67,-16:23:03.73,8.671,6.945,0,,0,0,2016-12-19 12:00:00
205949613,22:41:09.94,-16:22:56.63,12.444,10.311,0,,0,0,2016-12-19 12:00:00
205949643,22:42:42.36,-16:22:53.72,14.288,11.667,0,,0,0,2016-12-19 12:00:00
205949726,22:21:59.84,-16:22:44.86,12.602,11.110,0,,0,0,2016-12-19 12:00:00
205949783,22:31:54.7,-16:22:37.55,12.005,10.584,0,,0,0,2016-12-19 12:00:00
205949849,22:32:25.03,-16:22:30.04,13.385,11.688,0,,0,0,2016-12-19 12:00:00
205950053,22:07:50.71,-16:22:04.63,12.299,11.027,0,,0,0,2016-12-19 12:00:00
205950104,22:10:33.86,-16:21:58.88,12.776,11.379,0,,0,0,2016-12-19 12:00:00
205950111,22:31:35.33,-16:21:58.13,12.888,11.191,0,,0,0,2016-12-19 12:00:00
205950116,22:39:44.79,-16:21:57.56,17.394,14.581,0,,0,0,2016-12-19 12:00:00
205950126,22:16:14.58,-16:21:56.54,17.599,14.272,0,,0,0,2016-12-19 12:00:00
205950197,22:16:38.99,-16:21:48.38,16.408,13.901,0,,0,0,2016-12-19 12:00:00
205950221,22:43:40.09,-16:21:45.35,13.500,11.461,0,,0,0,2016-03-10 14:56:53
205950253,22:11:29.91,-16:21:42.13,13.398,11.632,0,,0,0,2016-12-19 12:00:00
205950267,22:39:14.63,-16:21:41.17,12.663,11.217,0,,0,0,2016-12-19 12:00:00
205950293,22:14:40.17,-16:21:38.45,18.373,14.802,0,,0,0,2016-12-19 12:00:00
205950308,22:23:08.16,-16:21:35.64,12.853,11.407,0,,0,0,2016-12-19 12:00:00
205950309,22:23:11.15,-16:21:35.62,11.584,10.457,0,,0,0,2016-12-19 12:00:00
205950343,22:43:44.12,-16:21:31.48,15.972,13.080,0,,0,0,2016-12-19 12:00:00
205950374,22:18:32.09,-16:21:28.39,13.569,11.619,0,,0,0,2016-12-19 12:00:00
