\\ K2 Targets - Campaign 2
\\ EPIC ID = K2 Ecliptic Plane Input Catalog ID
\\ RA, Dec = Coordinates (J2000)
\\ Mag_Kep = Kepler magnitude
\\ Mag_Ks = Ks magnitude
\\ Num_plan = Number of confirmed planets
\\ Poss_pc = Possible planetary candidate
\\ Num_spec = Number of spectroscopy observations
\\ Num_img = Number of imaging observations
\\ Last Mod = Last modified date

EPIC ID,RA,Dec,Mag_Kep,Mag_Ks,Num_plan,Poss_pc,Num_spec,Num_img,Last Mod
203855310,16:49:28,-24:40:31.34,12.526,10.898,0,,0,0,2016-12-19 12:00:00
203855311,16:48:47.93,-24:40:31.29,12.605,11.060,0,,0,0,2016-12-19 12:00:00
203855446,16:25:06.74,-24:40:29.16,14.642,11.764,0,,0,0,2016-12-19 12:00:00
203855496,16:50:57.62,-24:40:28.42,14.224,11.127,0,,0,0,2016-12-19 12:00:00
203855509,16:16:47.95,-24:40:28.26,13.790,10.264,0,,0,0,2016-12-19 12:00:00
203855808,16:14:43.3,-24:40:24.04,12.871,9.706,0,,0,0,2016-12-19 12:00:00
203856041,16:27:38.94,-24:40:20.67,18.084,12.286,0,,0,0,2016-12-19 12:00:00
203856109,16:09:51.98,-24:40:19.7,14.487,12.134,0,,0,0,2016-12-19 12:00:00
203856243,16:24:42.51,-24:40:17.74,14.637,11.503,0,,0,0,2016-12-19 12:00:00
203856244,16:26:41.22,-24:40:17.73,12.437,9.273,0,,0,0,2016-12-19 12:00:00
203856334,15:56:20.32,-24:40:16.5,12.501,9.156,0,,0,0,2016-12-19 12:00:00
203856431,16:55:30.54,-24:40:14.94,11.733,10.707,0,,0,0,2016-12-19 12:00:00
203856762,16:30:03.7,-24:40:10.56,14.998,11.668,0,,0,0,2016-12-19 12:00:00
203856892,16:01:32.6,-24:40:08.81,12.527,10.965,0,,0,0,2016-12-19 12:00:00
203857149,16:24:48.03,-24:40:05.15,13.763,11.361,0,,0,0,2016-12-19 12:00:00
203857206,16:45:39.03,-24:40:04.41,15.430,11.247,0,,0,0,2016-12-19 12:00:00
203857254,16:25:22.49,-24:40:03.87,14.514,11.765,0,,0,0,2016-12-19 12:00:00
203857357,16:26:53.35,-24:40:02.33,16.925,12.274,0,,0,0,2016-12-19 12:00:00
203857385,16:13:21.02,-24:40:02.07,13.387,11.247,0,,0,0,2016-12-19 12:00:00
203857404,16:27:57.83,-24:40:01.79,14.009,9.866,0,,0,0,2016-12-19 12:00:00
203857506,16:54:47.14,-24:40:00.48,12.200,10.565,0,,0,0,2016-12-19 12:00:00
203857755,16:15:10.92,-24:39:57.1,13.095,10.613,0,,0,0,2016-12-19 12:00:00
203858114,16:12:09.44,-24:39:52.02,12.193,9.676,0,,0,0,2016-12-19 12:00:00
203858181,16:03:13.87,-24:39:50.82,8.531,7.681,0,,0,0,2016-12-19 12:00:00
203858692,16:22:47.6,-24:39:43.51,15.403,11.955,0,,0,0,2016-12-19 12:00:00
203859204,16:29:25.46,-24:39:35.71,12.286,8.423,0,,0,0,2016-12-19 12:00:00
203859264,16:49:34.7,-24:39:34.64,8.617,7.425,0,,0,0,2016-12-19 12:00:00
203859539,16:26:16.33,-24:39:30.6,17.461,13.348,0,,0,0,2016-12-19 12:00:00
203859583,16:14:26.76,-24:39:29.78,13.972,10.206,0,,0,0,2016-12-19 12:00:00
203859633,16:20:48.35,-24:39:29.09,14.926,11.990,0,,0,0,2016-12-19 12:00:00
203859662,16:13:45.86,-24:39:28.61,13.966,10.826,0,,0,0,2016-12-19 12:00:00
203860070,16:27:26.49,-24:39:23.08,17.166,9.952,0,,0,0,2016-12-19 12:00:00
203860121,15:58:31.23,-24:39:22.31,12.082,10.720,0,,0,0,2016-12-19 12:00:00
203860131,16:07:36.51,-24:39:22.2,13.478,10.002,0,,0,0,2016-12-19 12:00:00
203860247,16:14:14.79,-24:39:20.52,13.755,10.219,0,,0,0,2016-12-19 12:00:00
203860404,16:14:26.68,-24:39:18.26,13.604,11.067,0,,0,0,2016-12-19 12:00:00
203860406,16:51:11.11,-24:39:18.25,12.527,10.881,0,,0,0,2016-12-19 12:00:00
203860462,15:56:30.45,-24:39:17.47,12.712,10.537,0,,0,0,2016-12-19 12:00:00
203860491,16:04:45.51,-24:39:16.95,12.523,11.268,0,,0,0,2016-12-19 12:00:00
203860544,16:14:53.77,-24:39:16.2,13.595,10.666,0,,0,0,2016-12-19 12:00:00
203860545,16:25:29.9,-24:39:16.19,16.322,12.174,0,,0,0,2016-12-19 12:00:00
203860546,16:27:29.44,-24:39:16.19,18.274,9.836,0,,0,0,2016-12-19 12:00:00
203860592,16:27:39.43,-24:39:15.54,12.420,8.464,0,,0,0,2016-12-19 12:00:00
203860653,16:25:50.52,-24:39:14.82,9.984,8.331,0,,0,0,2016-12-19 12:00:00
203860852,16:49:57.7,-24:39:11.88,15.848,12.811,0,,0,0,2016-12-19 12:00:00
203861072,16:12:24.71,-24:39:09.07,13.380,10.656,0,,0,0,2016-12-19 12:00:00
203861216,16:14:01.24,-24:39:06.8,13.578,10.854,0,,0,0,2016-12-19 12:00:00
203861259,16:04:53.24,-24:39:06.02,12.437,10.876,0,,0,0,2016-12-19 12:00:00
203861461,16:26:37.81,-24:39:03.2,16.398,12.849,0,,0,0,2016-12-19 12:00:00
203862309,16:27:42.7,-24:38:50.63,14.571,10.537,0,,0,0,2016-12-19 12:00:00
203862410,16:30:03.36,-24:38:48.97,15.184,11.804,0,,0,0,2016-12-19 12:00:00
203862452,15:59:46.63,-24:38:48.27,11.933,10.297,0,,0,0,2016-12-19 12:00:00
203862487,16:46:22.58,-24:38:47.78,12.333,11.000,0,,0,0,2016-12-19 12:00:00
203862909,16:50:03.93,-24:38:41.6,11.688,10.341,0,,0,0,2016-12-19 12:00:00
203863005,16:01:37.37,-24:38:40.21,11.673,10.203,0,,0,0,2016-12-19 12:00:00
203863025,16:21:36.97,-24:38:39.9,14.971,11.644,0,,0,0,2016-12-19 12:00:00
203863066,16:27:38.63,-24:38:39.19,14.597,11.076,0,,0,0,2016-12-19 12:00:00
203863067,16:17:30.31,-24:38:39.18,13.455,9.733,0,,0,0,2016-12-19 12:00:00
203863209,16:20:07.46,-24:38:37.08,15.239,12.059,0,,0,0,2016-12-19 12:00:00
203863296,16:24:50.58,-24:38:35.91,14.793,11.875,0,,0,0,2016-12-19 12:00:00
203863398,16:15:09.32,-24:38:34.5,13.473,10.238,0,,0,0,2016-12-19 12:00:00
203863479,16:27:35.26,-24:38:33.4,12.855,9.668,0,,0,0,2016-12-19 12:00:00
203863529,16:02:14.89,-24:38:32.59,14.584,11.147,0,,0,0,2016-12-19 12:00:00
203863576,16:23:54.71,-24:38:31.97,14.645,11.921,0,,0,0,2016-12-19 12:00:00
203863598,16:02:45.18,-24:38:31.73,13.110,11.432,0,,0,0,2016-12-19 12:00:00
203863687,16:11:09.79,-24:38:30.31,15.160,11.652,0,,0,0,2016-12-19 12:00:00
203864032,16:26:48.98,-24:38:25.24,14.827,9.977,0,,0,0,2016-12-19 12:00:00
203864413,16:14:57.68,-24:38:19.47,12.742,9.313,0,,0,0,2016-12-19 12:00:00
203864562,16:12:21.12,-24:38:17.32,13.125,10.209,0,,0,0,2016-12-19 12:00:00
203864841,16:15:22.22,-24:38:13.36,11.797,9.719,0,,0,0,2016-12-19 12:00:00
203865016,16:51:45.8,-24:38:10.58,13.409,10.104,0,,0,0,2016-12-19 12:00:00
203865042,16:28:56.8,-24:38:10.14,13.812,10.521,0,,0,0,2016-12-19 12:00:00
203865172,16:53:49.3,-24:38:08.46,10.673,9.236,0,,0,0,2016-12-19 12:00:00
203865238,16:20:10.78,-24:38:07.26,15.312,12.080,0,,0,0,2016-12-19 12:00:00
203865441,16:30:08.45,-24:38:04.24,15.233,11.817,0,,0,0,2016-12-19 12:00:00
203865462,16:20:58.17,-24:38:03.99,14.610,11.146,0,,0,0,2016-12-19 12:00:00
203866079,16:11:13.81,-24:37:55.26,12.266,9.628,0,,0,0,2016-12-19 12:00:00
203866225,15:57:10.95,-24:37:53.2,11.549,10.030,0,,0,0,2016-12-19 12:00:00
203866727,16:11:35.2,-24:37:45.51,11.561,9.625,0,,0,0,2016-12-19 12:00:00
203866877,15:55:43.14,-24:37:43.54,15.672,12.170,0,,0,0,2016-12-19 12:00:00
203867004,16:10:37.68,-24:37:41.78,12.285,11.461,0,,0,0,2016-12-19 12:00:00
203867167,16:25:47.68,-24:37:39.47,13.313,10.380,0,,0,0,2016-12-19 12:00:00
203867424,16:13:53.74,-24:37:35.89,13.885,11.158,0,,0,0,2016-12-19 12:00:00
203867512,16:52:59.36,-24:37:34.53,11.858,10.465,0,Y,0,1,2016-12-19 12:00:00
203867550,16:13:58.02,-24:37:34.08,12.558,8.731,0,,0,0,2016-12-19 12:00:00
203867652,16:04:46.82,-24:37:32.64,11.640,10.253,0,,0,0,2016-12-19 12:00:00
203867726,16:23:38.43,-24:37:31.57,11.272,7.460,0,,0,0,2016-12-19 12:00:00
203867961,16:26:19.52,-24:37:27.44,13.782,10.104,0,,0,0,2016-12-19 12:00:00
203867975,16:27:02.34,-24:37:27.23,15.520,8.064,0,,0,0,2016-12-19 12:00:00
203868319,16:02:17.28,-24:37:22.39,11.577,10.029,0,,0,0,2016-12-19 12:00:00
203868400,16:04:29.22,-24:37:21.29,10.927,9.387,0,,0,0,2016-12-19 12:00:00
203868595,16:27:09.43,-24:37:18.77,18.349,7.140,0,,0,0,2016-12-19 12:00:00
203868608,16:17:18.99,-24:37:18.66,13.324,10.760,0,,0,0,2016-12-19 12:00:00
203869467,16:14:54.89,-24:37:06.5,10.691,7.643,0,,0,0,2016-12-19 12:00:00
203869829,16:20:38.48,-24:37:01.61,12.355,9.604,0,,0,0,2016-12-19 12:00:00
203869924,16:51:35.65,-24:36:59.9,11.814,9.416,0,,0,0,2016-12-19 12:00:00
203870022,16:27:38.32,-24:36:58.59,12.936,8.271,0,,0,0,2016-12-19 12:00:00
203870025,15:55:39.06,-24:36:58.54,10.041,8.622,0,,0,0,2016-12-19 12:00:00
203870058,16:28:16.51,-24:36:57.98,12.879,9.316,0,,0,0,2016-12-19 12:00:00
203870097,16:21:33.75,-24:36:57.42,15.560,12.169,0,,0,0,2016-12-19 12:00:00
203870314,16:20:58.31,-24:36:54.17,14.811,11.446,0,,0,0,2016-12-19 12:00:00
203870792,16:08:20.11,-24:36:47.5,10.283,8.765,0,,0,0,2016-12-19 12:00:00
203870911,16:22:51.13,-24:36:45.47,9.507,8.126,0,,0,0,2016-12-19 12:00:00
203870923,15:55:07.01,-24:36:45.33,15.668,12.584,0,,0,0,2016-12-19 12:00:00
203871013,16:22:52.64,-24:36:44.03,14.482,11.450,0,,0,0,2016-12-19 12:00:00
203871061,16:14:27.91,-24:36:43.34,13.759,10.205,0,,0,0,2016-12-19 12:00:00
203871153,16:23:12.59,-24:36:41.67,11.986,8.571,0,,0,0,2016-12-19 12:00:00
203871286,15:59:23.03,-24:36:39.81,11.630,10.365,0,,0,0,2016-12-19 12:00:00
203871639,16:11:13.47,-24:36:34.3,12.269,10.599,0,,0,0,2016-12-19 12:00:00
203871710,16:19:53.46,-24:36:33.32,12.823,9.728,0,,0,0,2016-12-19 12:00:00
203871758,16:13:31.1,-24:36:32.67,15.344,12.093,0,,0,0,2016-12-19 12:00:00
203871805,16:25:34.06,-24:36:31.96,13.521,10.277,0,,0,0,2016-12-19 12:00:00
203871922,16:23:37.94,-24:36:30.43,13.579,9.853,0,,0,0,2016-12-19 12:00:00
203872191,16:26:32.91,-24:36:26.4,14.627,8.996,0,,0,0,2016-12-19 12:00:00
203872852,16:53:00.32,-24:36:17.62,11.555,9.810,0,,0,0,2016-12-19 12:00:00
203873064,16:25:38.82,-24:36:14.96,14.305,11.333,0,,0,0,2016-12-19 12:00:00
203873084,16:11:19.77,-24:36:14.54,13.263,10.959,0,,0,0,2016-12-19 12:00:00
203873262,16:21:15.64,-24:36:11.9,14.675,11.591,0,,0,0,2016-12-19 12:00:00
203873280,16:08:12.09,-24:36:11.7,9.920,8.748,0,,0,0,2016-12-19 12:00:00
203873374,16:29:35.09,-24:36:10.42,12.849,9.684,0,,0,0,2016-12-19 12:00:00
203873478,16:10:54.29,-24:36:08.97,13.643,10.173,0,,0,0,2016-12-19 12:00:00
203873627,16:14:40.53,-24:36:06.59,14.129,10.812,0,,0,0,2016-12-19 12:00:00
203873636,16:29:32.34,-24:36:06.5,13.258,9.716,0,,0,0,2016-12-19 12:00:00
203874023,16:51:29.93,-24:36:00.87,15.149,13.272,0,,0,0,2016-12-19 12:00:00
203874107,16:47:59.59,-24:35:59.55,11.256,9.993,0,,0,0,2016-12-19 12:00:00
203874281,16:13:11.93,-24:35:56.93,13.240,11.099,0,,0,0,2016-12-19 12:00:00
203874287,16:26:59.05,-24:35:56.88,17.551,11.820,0,,0,0,2016-03-10 14:56:47
203874374,16:52:02.15,-24:35:55.57,15.142,11.942,0,,0,0,2016-12-19 12:00:00
203875142,16:04:55.47,-24:35:43.93,15.999,12.844,0,,0,0,2016-12-19 12:00:00
203875175,16:28:24.8,-24:35:43.42,13.917,11.296,0,,0,0,2016-12-19 12:00:00
203875367,16:10:47.61,-24:35:40.82,10.535,7.243,0,,0,0,2016-12-19 12:00:00
203875465,16:24:50.2,-24:35:39.38,13.648,10.119,0,,0,0,2016-12-19 12:00:00
203875681,16:54:35.16,-24:35:36.25,14.867,12.380,0,,0,0,2016-12-19 12:00:00
203875982,16:23:14.62,-24:35:31.83,13.899,11.474,0,,0,0,2016-12-19 12:00:00
203876051,16:14:05.39,-24:35:30.74,13.055,11.045,0,,0,0,2016-12-19 12:00:00
203876226,15:58:11.05,-24:35:28.06,12.624,10.971,0,,0,0,2016-12-19 12:00:00
203876292,16:13:15.45,-24:35:27.09,13.693,11.156,0,,0,0,2016-12-19 12:00:00
203876392,16:13:10,-24:35:25.57,14.381,10.959,0,,0,0,2016-12-19 12:00:00
203876472,15:57:27.55,-24:35:24.48,10.171,8.546,0,,0,0,2016-12-19 12:00:00
203876513,16:14:15.37,-24:35:23.9,10.908,7.886,0,,0,0,2016-12-19 12:00:00
203876772,16:54:44.47,-24:35:20.18,14.102,11.267,0,,0,0,2016-12-19 12:00:00
203876897,16:15:08.08,-24:35:18.45,8.442,7.062,0,,0,0,2016-12-19 12:00:00
203877160,16:45:19.39,-24:35:14.28,11.202,9.526,0,,0,0,2016-12-19 12:00:00
203877187,16:20:56.99,-24:35:13.91,15.062,11.991,0,,0,0,2016-12-19 12:00:00
203877228,16:23:16.39,-24:35:13.37,15.005,11.471,0,,0,0,2016-12-19 12:00:00
203877533,16:24:39.7,-24:35:09.2,13.792,10.289,0,,0,0,2016-12-19 12:00:00
203877821,16:13:09.39,-24:35:04.82,12.645,9.793,0,,0,0,2016-12-19 12:00:00
203877863,16:52:41.22,-24:35:04.14,12.429,10.768,0,,0,0,2016-12-19 12:00:00
203878150,16:46:50.31,-24:34:59.79,11.259,10.207,0,,0,0,2016-12-19 12:00:00
203878250,16:12:59.25,-24:34:58.25,13.951,10.703,0,,0,0,2016-12-19 12:00:00
203878283,16:51:26.25,-24:34:57.85,11.652,9.892,0,,0,0,2016-12-19 12:00:00
203878336,15:59:34,-24:34:57.11,12.569,11.007,0,,0,0,2016-12-19 12:00:00
203878369,16:10:09.88,-24:34:56.71,6.746,6.547,0,,0,0,2016-12-19 12:00:00
203878683,16:07:44.36,-24:34:51.96,10.461,9.108,0,,0,0,2016-12-19 12:00:00
203878741,16:02:27.06,-24:34:50.92,9.166,8.274,0,,0,0,2016-12-19 12:00:00
203878861,16:27:12.13,-24:34:49.14,17.084,11.486,0,,0,0,2016-12-19 12:00:00
203878912,16:26:44.19,-24:34:48.35,18.317,11.603,0,,0,0,2016-03-10 14:56:47
203879078,16:53:07.19,-24:34:46.08,12.367,11.032,0,,0,0,2016-12-19 12:00:00
203879443,16:03:56.28,-24:34:40.99,13.086,10.740,0,,0,0,2016-12-19 12:00:00
203879749,16:14:15.41,-24:34:35.85,13.762,10.262,0,,0,0,2016-12-19 12:00:00
203879852,16:53:11.91,-24:34:34.2,11.774,10.903,0,,0,0,2016-12-19 12:00:00
203880741,15:56:18.56,-24:34:21.6,15.107,12.070,0,,0,0,2016-12-19 12:00:00
203880854,16:12:13.6,-24:34:19.96,13.952,11.311,0,,0,0,2016-12-19 12:00:00
203880945,16:10:02.31,-24:34:18.65,13.520,10.398,0,,0,0,2016-12-19 12:00:00
203881088,16:10:21.23,-24:34:16.56,12.255,8.891,0,,0,0,2016-12-19 12:00:00
203881120,16:19:57.33,-24:34:16.04,14.721,11.311,0,,0,0,2016-12-19 12:00:00
203881199,16:14:19.89,-24:34:14.82,14.667,11.197,0,,0,0,2016-12-19 12:00:00
203881218,16:13:44.91,-24:34:14.53,14.867,10.261,0,,0,0,2016-12-19 12:00:00
203881373,16:26:09.33,-24:34:12.19,11.725,6.504,0,,0,0,2016-12-19 12:00:00
203881390,16:00:29.19,-24:34:11.94,14.864,11.608,0,,0,0,2016-12-19 12:00:00
203881640,16:27:09.1,-24:34:08.14,13.913,8.915,0,,0,0,2016-12-19 12:00:00
203881724,16:12:23.8,-24:34:06.92,13.744,11.064,0,,0,0,2016-12-19 12:00:00
203881856,16:25:32.42,-24:34:05.08,16.424,13.358,0,,0,0,2016-12-19 12:00:00
203881872,16:45:27.51,-24:34:04.77,11.368,9.556,0,,0,0,2016-12-19 12:00:00
203882149,16:25:35.53,-24:34:01.15,9.387,6.454,0,,0,0,2016-12-19 12:00:00
203882625,16:26:09.93,-24:33:54.08,14.683,10.968,0,,0,0,2016-12-19 12:00:00
203882809,16:21:08.61,-24:33:51.89,13.583,10.457,0,,0,0,2016-12-19 12:00:00
203882999,16:22:56.25,-24:33:48.96,15.095,11.591,0,,0,0,2016-12-19 12:00:00
203883043,16:12:54.07,-24:33:48.23,13.713,10.697,0,,0,0,2016-12-19 12:00:00
203883599,16:08:05.2,-24:33:39.78,15.323,12.155,0,,0,0,2016-12-19 12:00:00
203883608,16:29:41.03,-24:33:39.64,15.172,12.506,0,,0,0,2016-12-19 12:00:00
203883921,16:04:59.74,-24:33:35.31,12.204,10.909,0,,0,0,2016-12-19 12:00:00
203884383,16:49:26.67,-24:33:29,13.587,9.681,0,,0,0,2016-12-19 12:00:00
203884424,16:51:22.38,-24:33:28.41,15.245,12.256,0,,0,0,2016-12-19 12:00:00
203884452,16:13:02.57,-24:33:27.99,13.659,10.783,0,,0,0,2016-12-19 12:00:00
203884472,16:16:51.3,-24:33:27.75,9.765,7.649,0,,0,0,2016-12-19 12:00:00
203884569,16:26:42.02,-24:33:26.23,18.303,9.578,0,,0,0,2016-03-10 14:56:47
203884580,16:12:18.51,-24:33:26.05,13.977,10.950,0,,0,0,2016-12-19 12:00:00
203884731,16:27:32.68,-24:33:23.93,17.653,10.901,0,,0,0,2016-12-19 12:00:00
203884740,16:28:41.55,-24:33:23.8,13.551,10.630,0,,0,0,2016-12-19 12:00:00
203885854,16:51:49.53,-24:33:07.66,12.110,12.050,0,,0,0,2016-12-19 12:00:00
203885994,16:29:32.8,-24:33:05.87,14.592,10.917,0,,0,0,2016-12-19 12:00:00
203886440,16:48:12.58,-24:32:59.5,12.476,10.748,0,,0,0,2016-12-19 12:00:00
203887087,16:28:13.79,-24:32:49.4,13.734,10.096,0,,0,0,2016-12-19 12:00:00
203887519,16:11:38.29,-24:32:43.57,13.178,10.741,0,,0,0,2016-12-19 12:00:00
203887643,16:26:51.28,-24:32:41.99,16.741,13.889,0,,0,0,2016-12-19 12:00:00
203887661,16:01:21.82,-24:32:41.79,15.483,12.569,0,,0,0,2016-12-19 12:00:00
203888046,16:04:58.83,-24:32:36.25,12.317,10.817,0,,0,0,2016-12-19 12:00:00
203888154,16:27:32.85,-24:32:34.83,17.699,10.962,0,,0,0,2016-12-19 12:00:00
203888182,16:27:30.51,-24:32:34.43,15.054,12.241,0,,0,0,2016-12-19 12:00:00
203888325,16:07:37.05,-24:32:32.25,15.206,12.063,0,,0,0,2016-12-19 12:00:00
203888491,16:30:08.78,-24:32:29.43,13.783,9.676,0,,0,0,2016-12-19 12:00:00
203888630,16:25:07.32,-24:32:27.27,15.508,9.233,0,,0,0,2016-12-19 12:00:00
203888719,16:08:57.64,-24:32:25.9,12.570,11.089,0,,0,0,2016-12-19 12:00:00
203888837,16:54:10.28,-24:32:24.19,11.097,9.768,0,,0,0,2016-12-19 12:00:00
203888951,16:28:36.33,-24:32:22.58,14.055,11.179,0,,0,0,2016-12-19 12:00:00
203889365,16:28:59,-24:32:16.76,7.409,5.925,0,,0,0,2016-12-19 12:00:00
203889399,16:29:07.95,-24:32:16.16,14.270,10.444,0,,0,0,2016-12-19 12:00:00
203889938,16:07:26.25,-24:32:07.96,12.605,9.881,0,,0,0,2016-12-19 12:00:00
203890301,16:03:31.66,-24:32:02.63,10.996,9.875,0,,0,0,2016-12-19 12:00:00
203890554,16:45:22.47,-24:31:58.78,15.760,12.395,0,,0,0,2016-12-19 12:00:00
203890834,15:56:03.73,-24:31:54.48,14.869,11.341,0,,0,0,2016-12-19 12:00:00
203891430,16:27:51.8,-24:31:45.53,16.073,8.713,0,,0,0,2016-03-10 14:56:47
203891610,16:03:51.51,-24:31:43.02,12.253,11.419,0,,0,0,2016-12-19 12:00:00
203891751,16:27:46.29,-24:31:41.19,15.172,11.323,0,,0,0,2016-12-19 12:00:00
203891877,16:28:13.71,-24:31:39.14,17.092,13.824,0,,0,0,2016-12-19 12:00:00
203891886,16:25:49.05,-24:31:39.08,14.299,9.487,0,,0,0,2016-12-19 12:00:00
203891936,16:20:44.69,-24:31:38.4,11.725,8.526,0,,0,0,2016-12-19 12:00:00
203892022,16:12:13.69,-24:31:36.86,13.400,10.108,0,,0,0,2016-12-19 12:00:00
203892205,16:20:59.08,-24:31:34.4,15.521,12.159,0,,0,0,2016-12-19 12:00:00
203892763,16:01:56.48,-24:31:26.11,15.034,12.063,0,,0,0,2016-12-19 12:00:00
203892828,15:55:53.21,-24:31:25.23,15.088,11.856,0,,0,0,2016-12-19 12:00:00
203892903,16:22:45.41,-24:31:24.09,12.070,9.063,0,,0,0,2016-12-19 12:00:00
203892932,16:47:17.63,-24:31:23.85,12.560,,0,,0,0,2016-12-19 12:00:00
203892991,16:14:07.12,-24:31:22.99,13.101,9.826,0,,0,0,2016-12-19 12:00:00
203893115,16:20:58.45,-24:31:20.87,15.140,11.512,0,,0,0,2016-12-19 12:00:00
203893268,16:09:45.22,-24:31:18.62,12.503,9.136,0,,0,0,2016-12-19 12:00:00
203893434,16:27:27.38,-24:31:16.58,13.741,9.316,0,,0,0,2016-12-19 12:00:00
203893891,16:28:56.95,-24:31:09.65,13.657,10.908,0,,0,0,2016-12-19 12:00:00
203894216,16:26:31.04,-24:31:05.22,16.375,10.859,0,,0,0,2016-12-19 12:00:00
203894375,16:26:42.14,-24:31:02.95,18.610,11.525,0,,0,0,2016-12-19 12:00:00
203894659,16:04:25.16,-24:30:59.25,15.981,12.813,0,,0,0,2016-12-19 12:00:00
203894955,16:16:02.92,-24:30:54.85,13.092,8.959,0,,0,0,2016-12-19 12:00:00
203895004,16:16:12.93,-24:30:54.17,13.908,9.998,0,,0,0,2016-12-19 12:00:00
203895244,16:00:43.1,-24:30:50.46,14.155,10.773,0,,0,0,2016-12-19 12:00:00
203895738,16:27:38.13,-24:30:42.93,13.911,9.658,0,,0,0,2016-12-19 12:00:00
203895983,16:04:18.94,-24:30:39.34,12.821,8.853,0,,0,0,2016-12-19 12:00:00
203896277,16:27:37.19,-24:30:35.03,12.251,7.582,0,,0,0,2016-12-19 12:00:00
203896345,16:52:59.09,-24:30:34.21,16.028,12.694,0,,0,0,2016-12-19 12:00:00
203896425,16:26:18.14,-24:30:33.04,16.417,11.683,0,,0,0,2016-12-19 12:00:00
203896485,16:25:57.53,-24:30:32.15,11.894,8.319,0,,0,0,2016-12-19 12:00:00
203896658,16:54:57.17,-24:30:29.77,8.237,6.637,0,,0,0,2016-12-19 12:00:00
203896794,15:57:16.53,-24:30:27.84,11.613,10.170,0,,0,0,2016-12-19 12:00:00
203897325,16:20:34.56,-24:30:20.5,15.559,12.540,0,,0,0,2016-12-19 12:00:00
203897643,16:08:47.42,-24:30:15.57,14.177,10.770,0,,0,0,2016-12-19 12:00:00
203897692,16:25:56.1,-24:30:14.86,13.012,9.764,0,,0,0,2016-12-19 12:00:00
203897751,16:25:22.17,-24:30:14.17,8.912,6.491,0,,0,0,2016-12-19 12:00:00
203898112,16:53:29.69,-24:30:09.16,12.519,11.311,0,,0,0,2016-12-19 12:00:00
203898341,16:04:53.22,-24:30:05.68,11.139,9.727,0,,0,0,2016-12-19 12:00:00
203898416,16:05:07.39,-24:30:04.42,12.140,10.740,0,,0,0,2016-12-19 12:00:00
203898546,16:15:23,-24:30:02.4,12.496,10.505,0,,0,0,2016-12-19 12:00:00
203898731,16:08:45.66,-24:29:59.86,14.676,11.239,0,,0,0,2016-12-19 12:00:00
203899018,16:24:43.42,-24:29:55.47,13.478,10.505,0,,0,0,2016-12-19 12:00:00
203899494,16:28:59.57,-24:29:48.9,15.613,12.075,0,,0,0,2016-12-19 12:00:00
203899497,16:11:29.75,-24:29:48.87,12.076,10.814,0,,0,0,2016-12-19 12:00:00
203899767,16:26:01.61,-24:29:44.97,13.192,9.629,0,,0,0,2016-12-19 12:00:00
203899786,16:25:24.36,-24:29:44.77,13.835,9.446,0,,0,0,2016-12-19 12:00:00
203899877,16:21:57.69,-24:29:43.49,9.800,7.587,0,,0,0,2016-12-19 12:00:00
203900099,16:24:54.26,-24:29:40.34,14.669,11.559,0,,0,0,2016-12-19 12:00:00
203900564,15:57:19.03,-24:29:33.44,10.781,9.547,0,,0,0,2016-12-19 12:00:00
203900592,16:23:22.15,-24:29:33.03,15.596,12.466,0,,0,0,2016-12-19 12:00:00
203900905,16:53:22.49,-24:29:28.12,12.168,10.793,0,,0,0,2016-12-19 12:00:00
203901049,16:46:48.9,-24:29:25.95,12.169,10.595,0,,0,0,2016-12-19 12:00:00
203901055,16:00:38.97,-24:29:25.87,12.064,10.610,0,,0,0,2016-12-19 12:00:00
203901304,16:15:19.78,-24:29:22.25,15.100,11.641,0,,0,0,2016-12-19 12:00:00
203901458,16:55:12.13,-24:29:19.86,9.574,8.795,0,,0,0,2016-12-19 12:00:00
203901467,16:28:11.09,-24:29:19.73,13.905,10.624,0,,0,0,2016-12-19 12:00:00
203901582,16:55:12.46,-24:29:18.23,10.755,9.882,0,,0,0,2016-12-19 12:00:00
203901712,16:21:44.15,-24:29:16.55,12.797,8.852,0,,0,0,2016-12-19 12:00:00
203901749,16:25:20.09,-24:29:16.08,11.754,7.186,0,,0,0,2016-12-19 12:00:00
203901793,15:58:39.74,-24:29:15.4,10.491,8.931,0,,0,0,2016-12-19 12:00:00
203901794,16:54:05.08,-24:29:15.4,15.257,11.913,0,,0,0,2016-12-19 12:00:00
203901938,16:27:10.03,-24:29:13.3,17.916,14.106,0,,0,0,2016-12-19 12:00:00
203902287,16:13:17.38,-24:29:08.43,13.590,9.947,0,,0,0,2016-12-19 12:00:00
203902334,16:07:52.07,-24:29:07.37,12.564,10.239,0,,0,0,2016-12-19 12:00:00
203902450,16:27:18.49,-24:29:05.91,16.000,9.683,0,,0,0,2016-12-19 12:00:00
203902572,15:55:07.66,-24:29:03.83,15.576,12.042,0,,0,0,2016-12-19 12:00:00
203902707,16:30:06.48,-24:29:01.88,11.464,9.353,0,,0,0,2016-12-19 12:00:00
203902784,16:27:40.84,-24:29:00.72,16.051,13.104,0,,0,0,2016-12-19 12:00:00
203902911,16:25:01.49,-24:28:58.84,11.723,7.608,0,,0,0,2016-12-19 12:00:00
