# COLUMN period: Orbital period of the planet [days]
# COLUMN radius: Planet Radius [REarth]
#
,period,radius
199,83.876383904,0.96779423863
200,41.5528672632,0.842565576378
201,7.02472099003,1.23886270538
202,17.3668170968,2.07699933053
203,85.237877527,1.37822202032
204,6.73558408802,1.93370171437
205,21.0493015224,1.63245225935
206,11.5588344799,1.10101704825
207,46.1199914802,2.19376918717
208,30.5491474742,2.19142035816
209,75.0895214914,3.37155561704
210,44.3074461244,2.20694801612
211,16.3050138253,2.51514741853
212,24.1269190401,1.46040925545
213,7.1314962832,0.947642141242
214,26.0452285742,1.20726614348
215,73.5064785214,2.26279794426
216,36.2857200342,1.90400319921
217,8.88307094556,1.17072474881
218,8.01278759205,1.23733962696
219,37.0951850142,0.907761635642
220,27.5551921916,0.868433196709
221,54.2262574678,1.86999016822
222,4.56090271897,0.928357169983
223,12.3720546684,1.45594709544
224,65.8371480079,1.9923171289
225,10.2409340392,1.39279501353
226,120.411796695,2.0896985911
227,47.7934116535,1.84413812617
228,83.4439259251,2.14201835157
229,18.6548831933,1.29744832513
230,93.5197481409,1.17359592881
231,12.6427031792,1.32561523087
232,11.2516960199,1.7536678984
233,16.7389472737,1.11495000576
234,111.58377189,1.40843086039
235,5.62736038741,3.77555681725
236,163.16658371,1.37138227786
237,10.2531698008,2.81960841459
238,155.399355676,1.4307316913
239,8.91251065293,0.748030916628
240,9.09681158296,3.18316424297
241,80.3599806904,1.47569618147
242,10.0562622067,1.89909890449
243,128.364037579,1.43903516237
244,46.1687256716,2.07484996297
245,25.7851359018,1.26093780491
246,11.0668752174,0.605208732809
247,22.9871565159,2.14156155807
248,99.2634922336,1.17005833674
249,71.9937771555,3.17897024254
250,98.0560739909,1.55280740151
251,5.36138897125,1.31033143969
252,3.99982226003,2.02787701584
253,33.438673116,1.93755737228
254,12.8607112409,0.679800056184
255,119.443824837,2.50209191337
256,26.3837045012,1.11443275801
257,2.51134585934,0.60036308166
258,157.523458474,1.64588226524
259,20.0681297953,1.21085986565
260,8.76782439384,0.882948119278
261,24.1907771653,0.754796190531
262,72.5503469653,0.966540119745
263,26.2292573619,1.10232416887
264,43.3446259698,2.03757515556
265,19.1939187207,2.22069029562
266,9.50171721641,2.16723502101
267,53.8868240896,1.70823570621
268,153.442391124,1.60673141027
269,9.01893739577,1.38132409176
270,72.3596138123,1.86992764639
271,108.819422224,1.83539314854
272,5.01841288098,1.11938127029
273,55.3462813839,1.44100273896
274,43.9963830205,2.22383128649
275,18.4583280976,1.7456982973
276,9.9783336725,1.83288583909
277,9.61908161423,1.82985089769
278,34.7932148501,1.19885540666
279,52.4905264094,1.24700210329
280,177.200870499,1.09434668262
281,58.6626627522,2.45629022881
282,14.7891720524,2.55482500432
283,7.97251434931,1.3861295814
284,124.068637008,0.932562243351
285,24.7601058105,0.82116392266
286,129.495996569,1.29231283124
287,4.25151877061,1.67593266558
288,5.54110353971,1.60891560335
289,11.3097174714,1.49962157925
290,88.6899659426,1.85657899318
291,36.5586695686,1.09068982131
292,162.084880631,1.03013749188
293,53.0123949736,2.44972350184
294,23.1562851349,1.13994221978
295,11.0172451947,0.683241158875
296,22.1284135467,1.35634177992
297,4.72171819998,1.19859028167
298,157.112952131,1.6216518216
299,144.362643513,1.45366273014
300,7.34144785783,1.87709033938
301,38.543240144,0.951678845861
302,8.98058522809,1.07851283903
303,19.5593941775,1.8636809935
304,100.002148908,1.95412566051
305,2.88483068375,1.07874043404
306,99.9093112736,1.56881287844
307,185.980606808,2.03455466298
308,29.6165259044,0.793397094862
309,50.4464697244,2.69949044796
310,1.51898879843,1.26340066773
311,116.961859794,0.98588983163
312,66.6578292337,3.31412783292
313,17.5447852631,1.51933600944
314,85.3043194701,1.07082369442
315,13.0220577963,2.61198152409
316,15.2038416946,1.92225494029
317,8.33828105585,1.97874948232
318,146.948606258,1.02815684031
319,2.79586282744,2.3863258962
320,9.45263549163,2.09381973993
321,95.9683022701,2.29027294772
322,119.974322478,1.03208670112
323,13.5439186123,2.2641647862
324,107.313811027,1.42353958943
325,124.223854602,1.9439654483
326,10.5524246664,1.75379582261
327,20.5100374687,1.20515451622
328,5.8338240568,0.633139412379
329,18.3326493167,1.88609518064
330,4.056030768,0.72230456548
331,149.608517488,1.20100430447
332,118.510827708,1.04565766974
333,5.34449254475,1.39267320111
334,129.09211373,1.82322905226
335,125.182743915,1.71134756551
336,50.8021872044,2.18165453159
337,20.6408280841,2.62643095618
338,22.6262411318,1.82536500041
339,100.807342372,0.977536800181
340,29.0391102357,0.741676512872
341,149.562673915,1.34077607446
342,1.15778373089,1.73315811174
343,5.11887972601,0.684518363903
344,7.29395346578,0.923206696343
345,72.2932937159,2.41451191234
346,3.57885150962,0.998241833594
347,14.6574758171,3.08281878449
348,5.92031136603,0.97535552489
349,0.555483655415,0.820470820445
350,52.302345129,2.0761262996
351,57.013876659,1.81917806388
352,80.372074402,1.57603669739
353,91.7602907453,2.94745883987
354,131.365997398,1.48152542896
355,21.9505154553,0.714627277432
356,45.1128521288,0.817245614634
357,10.8620183847,1.9910120735
358,167.753852714,1.19022716275
359,16.2581577509,2.08404080139
360,6.3294964315,0.764037604771
361,23.0137687498,1.51620806494
362,23.5308336817,1.91108477786
363,32.5307733141,1.20774804877
364,3.03113571319,0.844567564294
365,125.441897327,1.81555590224
366,13.5457129131,1.05411796186
367,9.86224438705,1.66844959118
368,118.356201748,0.953206169354
369,42.8518021835,2.59345563189
370,199.740155987,1.35964978295
371,9.03170097564,2.66450245929
372,39.023801944,0.903724643324
373,15.0811636324,1.24474785022
374,12.8080175514,1.66391451793
375,76.3580468057,2.43148460294
376,29.5662737109,2.66275043568
377,123.914109375,1.11915858796
378,32.7088961191,1.52776452969
379,14.7503053339,1.73105826999
380,18.3794694972,3.78499374612
381,93.8217858499,2.41441367992
382,15.7294794676,0.823914446072
383,19.8440228721,0.702893103203
384,21.8157757751,0.864831988099
385,13.1081002465,1.23309878581
386,14.2762801789,1.17629754358
387,28.0869247123,2.07807935123
388,13.11122796,1.71869938292
389,27.0312117041,0.850528142107
390,115.813668791,1.90246890475
391,144.819188894,1.15733044481
392,14.3964151252,1.77946511232
393,42.6392731602,2.08937949734
394,72.0462222596,1.884531741
395,15.8752637411,0.643481278969
396,59.5204041603,1.97990742667
397,41.8768043644,2.16961109574
398,40.2010140842,1.28037166222
399,27.1262167271,2.71944670356
400,138.885157478,2.29206134026
401,8.42708836757,1.38605188365
402,64.0528661068,3.05404828308
403,24.3667689172,1.30260633277
404,21.8514761711,1.21169371331
405,18.0301992411,1.70720218746
406,32.2065632306,0.944086563202
407,48.2620301185,2.07576170519
408,4.66222297195,1.00927709796
409,3.35600303619,1.05898375402
410,112.394460766,1.06763635199
411,4.94878321999,1.57979958936
412,22.426397196,1.54012980075
413,129.680801725,1.06192692083
414,196.075711239,1.3866528535
415,96.6339210445,1.75843936796
416,65.8172959948,2.05811877413
417,86.7773215237,3.15007423189
418,48.9953452512,2.166509278
419,20.6181074222,2.27505590548
420,6.21072253282,0.907255271459
421,21.4313345051,1.18251641466
422,52.42048188,2.89562379003
423,95.8760282034,2.22473736534
424,29.2541865833,0.803222959611
425,2.48386413337,0.534678959588
426,128.426296831,1.18531016736
427,168.522328542,1.1166817267
428,100.412070762,1.66560933503
429,65.5169379914,1.93624757258
430,42.5225928491,0.924596657476
431,9.99075973956,1.39179002218
432,141.227066904,1.79535270809
433,46.0419478213,1.50282452893
434,5.61517354554,2.64184320403
435,76.2988890144,2.31154268596
436,1.24920958095,0.867717734739
437,44.465941608,1.184765991
438,108.120295854,1.97251474685
439,2.38882152175,1.4543613978
440,16.1821983116,2.40719953253
441,19.0041925441,1.90646679866
442,11.4070094867,0.710248088695
443,58.6936008881,3.6037090651
444,99.2228476938,2.81318717963
445,12.0710095966,1.93334832673
446,2.19131542423,1.56331563822
447,2.39476869545,0.922228840336
448,142.07167745,1.20127143508
449,20.6723411862,0.736904557519
450,12.4869077803,0.956313197457
451,67.8266418403,2.54563256711
452,25.3125443455,1.8187702241
453,131.576134413,2.08918138694
454,62.2310414855,2.42836079851
455,125.243164193,1.33773986245
456,51.8326429367,2.06411375573
457,44.7322092958,2.18088319236
458,1.86699803708,2.58895255687
459,34.4161425043,1.60394841841
460,27.8570422779,2.16843623981
461,28.0753938955,1.46380059894
462,5.11703679745,1.44111246643
463,139.050738061,1.26764060394
464,66.8615338524,0.804701360794
465,30.8035291168,2.23030443298
466,18.5866463499,1.23322027709
467,34.0945202415,1.02530146626
468,64.4579686974,2.11187852346
469,35.2045511509,1.50470904921
470,54.5382592074,2.07876802839
471,68.7430871533,2.12096504018
472,32.8202871979,1.52269981675
473,36.6960649835,1.68845279551
474,9.47655618188,1.31025925484
475,128.156566601,2.18708049211
476,19.0018195793,0.647499261724
477,43.0048594887,1.01400932899
478,117.13324473,1.86982124057
479,16.0077386371,0.718611438463
480,56.9685020279,1.23825891681
481,48.7501561966,3.29088297274
482,13.5317406739,2.97454685405
483,7.20671153903,3.11331611071
484,30.0537915706,2.09065499051
485,44.5421611328,2.69905329339
486,5.8357675116,0.678555840122
487,96.137602512,1.07872405949
488,10.5784570744,1.46766399736
489,141.417909461,1.37870558822
490,36.40350344,2.00735339932
491,23.9298184934,0.74758079451
492,172.885254837,2.41945707218
493,42.3199077823,2.89880860463
494,5.64429058575,1.08994052106
495,43.4982736664,1.89917650431
496,42.5133179416,2.62904102387
497,7.91507187931,1.85320607093
498,57.0883910826,2.81877429533
499,148.824845182,2.29457519147
500,27.8072086524,1.59825145316
501,132.753300988,1.2157383047
502,30.8356954882,1.71671776126
503,147.906773403,1.25204136767
504,7.60959171275,0.805318743131
505,22.5570381705,2.12874017864
506,25.7933509765,1.05947221859
507,23.9213725149,1.98679775512
508,5.49992354811,1.63221483402
509,23.7617831833,0.892282836097
510,13.855062124,0.767936013727
511,10.4283128662,1.93796506704
512,3.3732307258,0.586186624553
513,6.51898909981,0.624890791371
514,6.35043282355,0.890977243793
515,15.0063284871,3.90956643987
516,25.2171742151,2.0301904416
517,130.62420008,1.21590072498
518,28.3271301292,0.846913356959
519,16.3647185277,1.47803366989
520,2.63753087509,0.723749225735
521,17.1983981892,2.21614557977
522,18.7973737859,1.38797082787
523,82.7945573868,1.09682906823
524,18.5423522821,1.63803845376
525,80.7792592868,3.23928596867
526,0.6873184938,0.998972237865
527,14.4138667242,0.77421561774
528,99.0548207897,1.78356913513
529,16.6107135987,0.953521494644
530,42.3738026859,2.44833891181
531,3.1891548569,1.93112087705
532,11.8407531301,1.28187595619
533,72.9637026993,2.93907879208
534,39.2528340905,2.76560018716
535,44.7941872456,2.83632137629
536,40.8892068739,0.866145323427
537,2.42424914077,1.09453552548
538,36.9670958929,3.00481629717
539,16.2297233696,1.49803886845
540,5.61554549048,1.11348415185
541,194.163547617,1.15311902978
542,2.10383038596,0.564847313607
543,10.3440689182,1.4497365766
544,9.71902706157,2.74121522694
545,96.7850859513,1.09827845881
546,62.2648619144,2.20146971157
547,21.8354360795,1.71243284209
548,11.973883775,0.602535753035
549,14.5904639354,1.91379248137
550,46.4776844826,2.51799551877
551,7.41579648666,2.09930441266
552,148.09597632,1.41389234947
553,16.1942095458,0.712725785209
554,7.53928651142,2.03422134645
555,20.9233260073,1.20132522537
556,9.28939089798,1.76876165637
557,168.985730972,1.45893293255
558,149.836940785,1.41671240834
559,40.1316438998,2.13331806335
560,26.663890389,0.928285220355
561,6.95000033974,0.980091511958
562,30.7593132891,0.840279058193
563,29.6874571215,1.88199658098
564,33.4702638829,1.52376611016
565,199.161319795,1.37538075512
566,104.892732208,2.53463962607
567,151.980617541,2.20232191555
568,1.96827432297,3.57246527403
569,1.71807464168,0.525316506732
570,8.64585387913,1.17504567855
571,13.7634846931,2.50966796791
572,4.89298912544,2.35219925588
573,75.4927495898,3.17691683716
574,86.2288146789,1.40140795428
575,1.69930537404,0.850021484715
576,127.911011972,0.981261345659
577,101.48704476,1.81341399791
578,39.2875256133,2.81389556507
579,118.953619973,0.963643454163
580,21.749784127,0.649764404853
581,22.7626457378,2.42863990799
582,149.910627154,1.46499135448
583,4.65879567708,0.514297118135
584,18.1037922039,0.945473594711
585,23.978815615,2.63669964839
586,33.8063693718,0.782974743772
587,170.799809055,1.68701920314
588,7.18961937046,1.0349290894
589,13.5396434368,1.47288882337
590,66.1368726999,2.35733695535
591,46.5345092259,0.916275826974
592,44.7612934129,2.14855668153
593,8.66837375781,1.01693057839
594,77.7202101475,1.22791397616
595,57.6048021661,2.96589277666
596,6.11629814373,2.01607397859
597,26.0850330475,1.27674890177
598,22.8648729076,1.25693095965
599,19.4788619618,2.08632145938
600,12.8714427196,2.87719061006
601,55.0040332568,1.86787918415
602,15.1417914374,1.86376569076
603,159.304018262,1.00847953907
604,136.022501252,1.57280942845
605,27.4041695443,0.93850160166
606,15.0471017124,0.651827433094
607,26.6859214939,3.03902826689
608,24.4879203241,1.8479563607
609,8.28735764074,1.37771384805
610,28.2167319075,2.75290469299
611,100.095761488,1.02793560113
612,36.9682819347,2.78306569028
613,12.6779451203,1.84215454999
614,43.3437619977,2.24466269384
615,79.0989335326,1.02382997708
616,14.538576947,2.35841690284
617,17.5945097966,1.42694638011
618,19.0461319379,1.85748051571
619,22.4940770078,2.30066709279
620,38.0342346243,1.85382650172
621,10.5555277225,1.13888659512
622,2.3906856557,0.598722506877
623,51.5449486892,2.44351820337
624,26.6856784317,1.3773657632
625,24.3110975225,2.26734776888
626,32.6709695694,1.79989285392
627,6.67522526871,1.2850292878
628,11.1611494773,1.3209018791
629,9.29943976307,2.57730864885
630,13.714237243,0.850472990156
631,29.5916860054,1.97585875938
632,25.3787710178,0.666272637652
633,18.3806870804,1.28818466666
634,41.7273172822,2.12107783657
635,74.3693008729,2.20408713693
636,2.75752345946,1.05116657767
637,14.391173376,1.10408087924
638,188.415406058,2.29956797749
639,10.5070669413,0.573595329011
640,130.026058833,2.20315949994
641,13.7875447053,1.75404628294
642,98.1986088343,1.08293007518
643,13.3767670459,2.35094264427
644,51.5343594352,2.55316623293
645,7.04135310698,2.58143166536
646,24.3754181221,1.87922606317
647,26.7340102598,1.69690898301
648,51.875063698,2.07195707133
649,154.458673002,1.65734160682
650,17.4955789743,2.75061892005
651,4.98795307497,1.92014056184
652,25.1905028122,0.94469766219
653,93.7031488906,1.24095942819
654,126.39273517,1.9469977479
655,46.4022646877,1.91377704635
656,140.805068549,0.973198305566
657,7.33995982793,2.10328088586
658,10.0224660822,1.63475742715
659,16.8889295171,1.19939975268
660,53.5721203579,2.4575487769
661,46.5171385104,1.79075900361
662,3.24170292328,1.68320787051
663,7.23066209034,0.614103282005
664,14.4614074913,2.08566713062
665,111.0594485,2.51736740483
666,21.9691020855,1.02758032189
667,132.571433912,2.11091344479
668,7.52251970337,1.16092614345
669,14.1072120047,1.0836719624
670,97.8531393541,1.70955687416
671,40.8594903223,2.12400693404
672,143.765958266,1.95178978725
673,6.55512834707,2.03252772292
674,3.33547321255,1.57326726315
675,1.9331670444,0.511470709074
676,142.155548531,1.1393101722
677,29.1684779578,2.51296483226
678,58.5394233036,2.14838293958
679,7.08941678738,0.92745015127
680,13.4321956075,0.665563593548
681,10.6451025951,0.995719784558
682,18.4292474388,1.70802472576
683,28.5716928746,2.12771144355
684,15.2845926789,1.04279117687
685,6.2592074223,1.20021790242
686,11.226576466,0.591980564618
687,24.4945879571,1.7047363436
688,34.6529367926,2.55411677145
689,14.5715083819,0.779032950432
690,6.62636259763,3.16857470443
691,16.6441291463,0.791217866338
692,20.5256490824,1.85176651924
693,2.61206026316,1.42025918535
694,27.80473721,1.72095496132
695,103.281435844,2.58115694004
696,11.0605291487,2.4766537276
697,16.1211336764,1.18234724134
698,30.7744110616,1.09495495557
699,122.453675584,2.29123494096
700,7.01502469656,0.980320001539
701,8.80203887939,0.689851936699
702,26.5550725304,0.824183097141
703,164.177603368,1.50453107826
704,23.2433399351,2.04524225524
705,8.84742826595,0.643725135293
706,19.9848753975,2.31078122601
707,38.2702728181,1.0647100349
708,160.79326426,1.71282917322
709,30.5091633685,1.41452663081
710,50.2136798945,3.0400450375
711,48.9689670513,0.82365923827
712,25.917378109,1.33006723458
713,11.8498797545,1.24717673289
714,144.865908157,2.1744550281
715,42.3720664902,0.888045997529
716,90.8055401194,1.34234239442
717,159.62923689,2.0859804246
718,25.6695088852,0.669753015631
719,68.042641111,2.85320952263
720,42.6366215354,1.38161574771
721,17.1535599037,0.661253890782
722,46.0426431924,1.99021688807
723,12.7672488679,1.19457781787
724,11.8159388999,0.661146584321
725,31.0320494553,1.488049586
726,65.3589949316,1.90143249327
727,11.0402900143,2.97294085371
728,191.682582342,1.0365647366
729,53.9645752272,2.77375350072
730,54.8804369932,2.30964672684
731,1.31972974343,1.29468599656
732,13.1028569519,1.35264621132
733,12.7402038398,1.5779511634
734,26.7388658492,1.58500699575
735,147.099999585,1.33162972104
736,20.819404125,1.78544858038
737,46.2527751946,2.07763779276
738,29.4837666417,2.53619513842
739,5.71577050937,2.26587901473
740,33.6762448015,2.54046780698
741,139.992956891,0.93915219677
742,9.48213173782,1.85214329608
743,7.59898189577,0.8393197928
744,46.0331539495,1.70598132454
745,24.2112183268,2.04449947691
746,28.7883889929,1.25029299097
747,66.2703862612,2.03883357545
748,18.132445889,2.00285187313
749,13.1498230636,2.46788620943
750,45.5537932781,1.62455409798
751,2.55472330267,0.639142649038
752,90.3872681516,2.40923885758
753,61.454458465,0.809671605978
754,59.7667671781,0.825822636088
755,0.786574336908,1.0277149817
756,165.977385592,2.24367422225
757,45.4378545212,1.95459233641
758,58.8929300732,2.42392330141
759,54.888308666,1.93987111076
760,10.9853299929,1.37969123002
761,148.51534482,0.940704468754
762,35.4153450357,1.1689168702
763,9.47182787862,2.55162594766
764,5.16351368776,1.02667195117
765,46.9064953298,2.68539914992
766,136.7695084,0.987371879652
767,16.4583986237,1.60586440588
768,5.82043114552,0.844973972911
769,17.7861573172,2.44592185653
770,152.078678649,1.01367121285
771,75.3166019587,1.84916234358
772,15.582657363,1.07085483276
773,157.134336378,3.00500572147
774,5.05448861327,0.84160220619
775,10.5459328308,2.23774967185
776,16.0364579956,1.31843529678
777,16.6677880478,1.92149134118
778,46.8531717699,2.73898115776
779,58.757287578,1.82252783
780,40.5422074582,2.94058593688
781,6.83398132216,0.694746680925
782,14.6511181217,1.99967269495
783,2.00605435033,1.51358788738
784,147.452414144,1.75609438646
785,32.9928298127,2.59761373463
786,7.27528376269,2.77648321306
787,1.96437427149,1.46391080674
788,5.62606578473,2.04954778199
789,103.184816551,1.89301033276
790,134.327786692,1.22889380846
791,11.7769423908,2.74147862201
792,31.1755953284,2.84374036217
793,3.59023303519,2.34751261899
794,20.7248170582,1.1413682567
795,34.1494906055,1.64510125708
796,52.0712177466,2.86703671456
797,20.6902314145,1.97051319785
798,17.0416645697,1.82452799901
799,10.9850457157,0.603994976859
800,27.8916136075,1.82273854286
801,7.37453762697,0.925609276853
802,1.26347330952,1.08729904133
803,49.9155378505,2.09081460901
804,19.3325155474,1.32435818262
805,28.1905633003,1.26407962903
806,45.6805068436,1.79626249135
807,15.2816495879,1.72141105807
808,64.5198288568,2.01705820338
809,26.1199974852,1.67784717603
810,40.1716243691,2.96955452159
811,10.075789681,1.20792559658
812,13.7566131774,0.706338646256
813,25.7219295838,1.76372885129
814,63.7722569685,1.79330624313
815,14.77171177,1.24639639513
816,11.0268994839,1.62482480432
817,120.057386709,1.88561193731
818,2.54130919026,0.523092352793
819,16.4409944135,2.21495171214
820,117.941609852,2.23068892288
821,54.6893344622,3.16127935019
822,35.4725629787,2.45720512045
823,129.20652716,1.51095946322
824,12.1811203488,1.812094169
825,64.8641134118,2.18843697643
826,59.6501061011,3.47046054512
827,12.3890609831,1.91888084111
828,11.7551542124,1.9860659707
829,17.4683403102,1.23050428089
830,20.7091760315,1.07472396549
831,10.689927117,1.65715836037
832,39.0596993232,0.858127644093
833,6.25732197552,1.21878850586
834,14.0802067647,3.15667690892
835,11.6074887838,1.75098297723
836,6.973249172,2.40056828386
837,13.5509780451,0.677686069089
838,33.7497895025,1.3172352157
839,21.1467883974,1.50401794914
840,14.384600372,0.685125144117
841,26.4957828499,1.28886574494
842,7.01434259733,1.80708981678
843,19.7356248159,1.99271263551
844,6.83684407331,1.68936842127
845,143.785601797,1.58225656041
846,23.6814366495,1.37943724453
847,3.99845971773,0.904411884533
848,67.2475060011,2.11432167856
849,149.07839296,1.06879669607
850,10.961847093,1.28641757043
851,16.7339128834,3.37181386724
852,66.9026719136,2.41909481634
853,26.4182871991,1.36652624623
854,16.692143474,0.661886033302
855,109.11572139,1.27882909446
856,20.4731633358,1.03088877611
857,19.4078698726,2.06159709813
858,6.40837191702,2.16436540717
859,196.484859694,1.48975669519
860,80.6347633727,1.28709526316
861,16.0942888567,1.83783755869
862,60.5343834861,1.63561305569
863,39.1014679433,2.31048154026
864,7.94639634995,2.4943900824
865,7.6498548452,0.655687100787
866,14.1011055378,1.01132074889
867,15.7424664512,1.84708352028
868,16.1509321364,2.40210812832
869,9.36485917606,1.89843241237
870,17.6706377121,1.41641431229
871,12.2822517401,0.724883172841
872,5.88686781258,2.17937952566
873,25.6611933204,1.8674700261
874,16.5886144516,1.12159832528
875,78.2959909972,1.71504480988
876,78.6225095604,1.14967280366
877,5.22061707528,1.13222696915
